date,nav,scheme_code,scheme_name
2025-10-09,232.9172,120841,Kotak Bluechip
2025-09-09,231.7601,120841,Kotak Bluechip
2025-08-09,230.3334,120841,Kotak Bluechip
2025-05-09,230.0261,120841,Kotak Bluechip
2025-04-09,230.3147,120841,Kotak Bluechip
2025-03-09,231.8308,120841,Kotak Bluechip
2025-02-09,230.2564,120841,Kotak Bluechip
2025-01-09,230.56,120841,Kotak Bluechip
2025-12-08,233.816,120841,Kotak Bluechip
2025-11-08,234.2709,120841,Kotak Bluechip
2025-08-08,232.4897,120841,Kotak Bluechip
2025-07-08,235.6791,120841,Kotak Bluechip
2025-06-08,235.1393,120841,Kotak Bluechip
2025-05-08,236.2507,120841,Kotak Bluechip
2025-04-08,237.9836,120841,Kotak Bluechip
2025-01-08,235.534,120841,Kotak Bluechip
2025-11-07,245.4267,120841,Kotak Bluechip
2025-10-07,247.9259,120841,Kotak Bluechip
2025-09-07,248.2505,120841,Kotak Bluechip
2025-08-07,249.0142,120841,Kotak Bluechip
2025-07-07,249.6877,120841,Kotak Bluechip
2025-04-07,250.2343,120841,Kotak Bluechip
2025-03-07,248.6183,120841,Kotak Bluechip
2025-02-07,249.1057,120841,Kotak Bluechip
2025-01-07,248.2882,120841,Kotak Bluechip
2025-12-06,245.0736,120841,Kotak Bluechip
2025-11-06,248.6657,120841,Kotak Bluechip
2025-10-06,248.9619,120841,Kotak Bluechip
2025-09-06,249.3853,120841,Kotak Bluechip
2025-06-06,246.8539,120841,Kotak Bluechip
2025-05-06,246.359,120841,Kotak Bluechip
2025-04-06,244.5563,120841,Kotak Bluechip
2025-03-06,242.9149,120841,Kotak Bluechip
2025-02-06,242.9849,120841,Kotak Bluechip
2025-12-05,239.4642,120841,Kotak Bluechip
2025-09-05,231.1589,120841,Kotak Bluechip
2025-08-05,231.2396,120841,Kotak Bluechip
2025-07-05,235.412,120841,Kotak Bluechip
2025-06-05,233.2886,120841,Kotak Bluechip
2025-05-05,238.1259,120841,Kotak Bluechip
2025-02-05,234.7715,120841,Kotak Bluechip
2025-11-04,223.7678,120841,Kotak Bluechip
2025-09-04,220.3787,120841,Kotak Bluechip
2025-08-04,221.4525,120841,Kotak Bluechip
2025-07-04,216.2363,120841,Kotak Bluechip
2025-04-04,223.1421,120841,Kotak Bluechip
2025-03-04,230.6728,120841,Kotak Bluechip
2025-02-04,229.4658,120841,Kotak Bluechip
2025-01-04,226.6597,120841,Kotak Bluechip
2025-12-03,216.5917,120841,Kotak Bluechip
2025-11-03,215.8426,120841,Kotak Bluechip
2025-10-03,215.3282,120841,Kotak Bluechip
2025-07-03,217.7349,120841,Kotak Bluechip
2025-06-03,217.3614,120841,Kotak Bluechip
2025-05-03,214.3513,120841,Kotak Bluechip
2025-04-03,208.1479,120841,Kotak Bluechip
2025-03-03,208.6743,120841,Kotak Bluechip
2025-12-02,223.747,120841,Kotak Bluechip
2025-11-02,223.6698,120841,Kotak Bluechip
2025-10-02,228.5437,120841,Kotak Bluechip
2025-07-02,232.7949,120841,Kotak Bluechip
2025-06-02,233.5121,120841,Kotak Bluechip
2025-05-02,234.77,120841,Kotak Bluechip
2025-04-02,233.8514,120841,Kotak Bluechip
2025-03-02,229.5876,120841,Kotak Bluechip
2025-10-01,240.3735,120841,Kotak Bluechip
2025-09-01,243.7067,120841,Kotak Bluechip
2025-08-01,245.6596,120841,Kotak Bluechip
2025-07-01,246.128,120841,Kotak Bluechip
2025-06-01,245.1046,120841,Kotak Bluechip
2025-03-01,251.7558,120841,Kotak Bluechip
2025-02-01,251.2933,120841,Kotak Bluechip
2025-01-01,248.1978,120841,Kotak Bluechip
2024-12-12,252.263,120841,Kotak Bluechip
2024-11-12,254.5099,120841,Kotak Bluechip
2024-10-12,253.2317,120841,Kotak Bluechip
2024-09-12,253.7464,120841,Kotak Bluechip
2024-06-12,253.4045,120841,Kotak Bluechip
2024-05-12,253.0051,120841,Kotak Bluechip
2024-04-12,252.6181,120841,Kotak Bluechip
2024-03-12,252.2592,120841,Kotak Bluechip
2024-02-12,250.6584,120841,Kotak Bluechip
2024-12-11,244.9038,120841,Kotak Bluechip
2024-11-11,248.0054,120841,Kotak Bluechip
2024-08-11,250.1345,120841,Kotak Bluechip
2024-07-11,253.7427,120841,Kotak Bluechip
2024-06-11,256.9198,120841,Kotak Bluechip
2024-05-11,252.3112,120841,Kotak Bluechip
2024-04-11,251.6918,120841,Kotak Bluechip
2024-11-10,266.9949,120841,Kotak Bluechip
2024-10-10,265.5001,120841,Kotak Bluechip
2024-09-10,267.5266,120841,Kotak Bluechip
2024-08-10,266.6238,120841,Kotak Bluechip
2024-07-10,262.0336,120841,Kotak Bluechip
2024-04-10,268.0292,120841,Kotak Bluechip
2024-03-10,270.3234,120841,Kotak Bluechip
2024-01-10,274.7178,120841,Kotak Bluechip
2024-12-09,271.53,120841,Kotak Bluechip
2024-11-09,268.7056,120841,Kotak Bluechip
2024-10-09,270.5326,120841,Kotak Bluechip
2024-09-09,268.7608,120841,Kotak Bluechip
2024-06-09,269.5129,120841,Kotak Bluechip
2024-05-09,270.8388,120841,Kotak Bluechip
2024-04-09,271.3858,120841,Kotak Bluechip
2024-03-09,271.965,120841,Kotak Bluechip
2024-02-09,271.6547,120841,Kotak Bluechip
2024-12-08,267.8991,120841,Kotak Bluechip
2024-09-08,267.936,120841,Kotak Bluechip
2024-08-08,269.6324,120841,Kotak Bluechip
2024-07-08,269.1662,120841,Kotak Bluechip
2024-06-08,263.3229,120841,Kotak Bluechip
2024-05-08,265.4979,120841,Kotak Bluechip
2024-02-08,274.6382,120841,Kotak Bluechip
2024-01-08,277.2299,120841,Kotak Bluechip
2024-12-07,278.2819,120841,Kotak Bluechip
2024-11-07,278.2463,120841,Kotak Bluechip
2024-10-07,277.7518,120841,Kotak Bluechip
2024-09-07,279.5706,120841,Kotak Bluechip
2024-08-07,277.6996,120841,Kotak Bluechip
2024-05-07,278.4743,120841,Kotak Bluechip
2024-04-07,276.7635,120841,Kotak Bluechip
2024-03-07,275.9579,120841,Kotak Bluechip
2024-02-07,273.4437,120841,Kotak Bluechip
2024-01-07,272.8824,120841,Kotak Bluechip
2024-12-06,270.1379,120841,Kotak Bluechip
2024-11-06,266.9125,120841,Kotak Bluechip
2024-10-06,264.3561,120841,Kotak Bluechip
2024-07-06,264.4803,120841,Kotak Bluechip
2024-06-06,260.5948,120841,Kotak Bluechip
2024-05-06,256.1055,120841,Kotak Bluechip
2024-04-06,246.1066,120841,Kotak Bluechip
2024-03-06,269.8003,120841,Kotak Bluechip
2024-10-05,246.5479,120841,Kotak Bluechip
2024-09-05,243.9372,120841,Kotak Bluechip
2024-08-05,248.6217,120841,Kotak Bluechip
2024-07-05,246.4945,120841,Kotak Bluechip
2024-06-05,252.0095,120841,Kotak Bluechip
2024-03-05,254.9479,120841,Kotak Bluechip
2024-02-05,255.2092,120841,Kotak Bluechip
2024-12-04,242.7975,120841,Kotak Bluechip
2024-10-04,244.7396,120841,Kotak Bluechip
2024-09-04,242.3212,120841,Kotak Bluechip
2024-08-04,242.6806,120841,Kotak Bluechip
2024-05-04,242.7884,120841,Kotak Bluechip
2024-04-04,242.4742,120841,Kotak Bluechip
2024-03-04,243.228,120841,Kotak Bluechip
2024-02-04,240.2601,120841,Kotak Bluechip
2024-01-04,237.4406,120841,Kotak Bluechip
2024-12-03,233.8408,120841,Kotak Bluechip
2024-11-03,235.0175,120841,Kotak Bluechip
2024-07-03,236.2258,120841,Kotak Bluechip
2024-06-03,235.9664,120841,Kotak Bluechip
2024-05-03,237.785,120841,Kotak Bluechip
2024-04-03,237.4278,120841,Kotak Bluechip
2024-01-03,231.8163,120841,Kotak Bluechip
2024-12-02,223.6698,120841,Kotak Bluechip
2024-09-02,229.718,120841,Kotak Bluechip
2024-08-02,230.7531,120841,Kotak Bluechip
2024-07-02,230.5055,120841,Kotak Bluechip
2024-06-02,229.7084,120841,Kotak Bluechip
2024-05-02,227.471,120841,Kotak Bluechip
2024-02-02,224.8078,120841,Kotak Bluechip
2024-01-02,221.5425,120841,Kotak Bluechip
2024-12-01,211.1379,120841,Kotak Bluechip
2024-11-01,210.0325,120841,Kotak Bluechip
2024-10-01,208.8334,120841,Kotak Bluechip
2024-09-01,208.2746,120841,Kotak Bluechip
2024-08-01,207.5449,120841,Kotak Bluechip
2024-05-01,210.1649,120841,Kotak Bluechip
2024-04-01,210.044,120841,Kotak Bluechip
2024-03-01,207.2425,120841,Kotak Bluechip
2024-02-01,206.992,120841,Kotak Bluechip
2024-01-01,205.9027,120841,Kotak Bluechip
2023-12-12,197.3596,120841,Kotak Bluechip
2023-11-12,199.035,120841,Kotak Bluechip
2023-08-12,197.9955,120841,Kotak Bluechip
2023-07-12,200.4017,120841,Kotak Bluechip
2023-06-12,198.8836,120841,Kotak Bluechip
2023-05-12,198.5721,120841,Kotak Bluechip
2023-04-12,197.1594,120841,Kotak Bluechip
2023-01-12,195.4307,120841,Kotak Bluechip
2023-10-11,184.5793,120841,Kotak Bluechip
2023-09-11,184.0495,120841,Kotak Bluechip
2023-08-11,184.4927,120841,Kotak Bluechip
2023-07-11,182.9201,120841,Kotak Bluechip
2023-06-11,182.0635,120841,Kotak Bluechip
2023-03-11,180.4761,120841,Kotak Bluechip
2023-02-11,179.9886,120841,Kotak Bluechip
2023-01-11,176.6655,120841,Kotak Bluechip
2023-12-10,184.6935,120841,Kotak Bluechip
2023-11-10,181.7082,120841,Kotak Bluechip
2023-10-10,180.4485,120841,Kotak Bluechip
2023-09-10,177.6778,120841,Kotak Bluechip
2023-06-10,180.1273,120841,Kotak Bluechip
2023-05-10,179.3514,120841,Kotak Bluechip
2023-04-10,179.6064,120841,Kotak Bluechip
2023-03-10,182.3246,120841,Kotak Bluechip
2023-12-09,178.5377,120841,Kotak Bluechip
2023-11-09,182.7023,120841,Kotak Bluechip
2023-08-09,180.5312,120841,Kotak Bluechip
2023-07-09,179.0615,120841,Kotak Bluechip
2023-06-09,178.4506,120841,Kotak Bluechip
2023-05-09,179.1531,120841,Kotak Bluechip
2023-04-09,177.596,120841,Kotak Bluechip
2023-01-09,175.3529,120841,Kotak Bluechip
2023-11-08,170.0636,120841,Kotak Bluechip
2023-10-08,170.7599,120841,Kotak Bluechip
2023-09-08,170.3286,120841,Kotak Bluechip
2023-08-08,169.607,120841,Kotak Bluechip
2023-07-08,168.9046,120841,Kotak Bluechip
2023-04-08,168.0284,120841,Kotak Bluechip
2023-03-08,167.6171,120841,Kotak Bluechip
2023-02-08,167.2217,120841,Kotak Bluechip
2023-01-08,170.487,120841,Kotak Bluechip
2023-12-07,161.5415,120841,Kotak Bluechip
2023-11-07,161.057,120841,Kotak Bluechip
2023-10-07,160.0343,120841,Kotak Bluechip
2023-07-07,160.1835,120841,Kotak Bluechip
2023-06-07,160.4979,120841,Kotak Bluechip
2023-05-07,159.31,120841,Kotak Bluechip
2023-04-07,158.4254,120841,Kotak Bluechip
2023-03-07,158.3986,120841,Kotak Bluechip
2023-12-06,151.3219,120841,Kotak Bluechip
2023-09-06,150.4985,120841,Kotak Bluechip
2023-08-06,150.4792,120841,Kotak Bluechip
2023-07-06,151.5583,120841,Kotak Bluechip
2023-06-06,149.9541,120841,Kotak Bluechip
2023-05-06,149.8771,120841,Kotak Bluechip
2023-02-06,149.2749,120841,Kotak Bluechip
2023-01-06,148.8214,120841,Kotak Bluechip
2023-12-05,145.3671,120841,Kotak Bluechip
2023-11-05,146.0869,120841,Kotak Bluechip
2023-10-05,146.4076,120841,Kotak Bluechip
2023-09-05,146.9646,120841,Kotak Bluechip
2023-08-05,147.3298,120841,Kotak Bluechip
2023-05-05,146.2396,120841,Kotak Bluechip
2023-04-05,148.1713,120841,Kotak Bluechip
2023-03-05,146.9304,120841,Kotak Bluechip
2023-02-05,147.4707,120841,Kotak Bluechip
2023-12-04,142.1034,120841,Kotak Bluechip
2023-11-04,141.9336,120841,Kotak Bluechip
2023-10-04,141.253,120841,Kotak Bluechip
2023-06-04,140.8973,120841,Kotak Bluechip
2023-05-04,140.1858,120841,Kotak Bluechip
2023-03-04,140.0803,120841,Kotak Bluechip
2023-10-03,142.5247,120841,Kotak Bluechip
2023-09-03,144.0023,120841,Kotak Bluechip
2023-08-03,144.8362,120841,Kotak Bluechip
2023-06-03,143.9738,120841,Kotak Bluechip
2023-03-03,143.2378,120841,Kotak Bluechip
2023-02-03,141.2125,120841,Kotak Bluechip
2023-01-03,141.0957,120841,Kotak Bluechip
2023-10-02,142.8888,120841,Kotak Bluechip
2023-09-02,142.1272,120841,Kotak Bluechip
2023-08-02,142.2113,120841,Kotak Bluechip
2023-07-02,141.3997,120841,Kotak Bluechip
2023-06-02,142.1399,120841,Kotak Bluechip
2023-03-02,141.8329,120841,Kotak Bluechip
2023-02-02,141.4343,120841,Kotak Bluechip
2023-01-02,141.189,120841,Kotak Bluechip
2023-12-01,150.5384,120841,Kotak Bluechip
2023-11-01,151.3555,120841,Kotak Bluechip
2023-10-01,150.9817,120841,Kotak Bluechip
2023-09-01,152.2843,120841,Kotak Bluechip
2023-06-01,150.5603,120841,Kotak Bluechip
2023-05-01,151.8208,120841,Kotak Bluechip
2023-04-01,150.964,120841,Kotak Bluechip
2023-03-01,152.9569,120841,Kotak Bluechip
2023-02-01,152.1024,120841,Kotak Bluechip
2022-12-12,153.6017,120841,Kotak Bluechip
2022-09-12,152.6343,120841,Kotak Bluechip
2022-08-12,154.7371,120841,Kotak Bluechip
2022-07-12,152.6613,120841,Kotak Bluechip
2022-06-12,152.9156,120841,Kotak Bluechip
2022-05-12,153.079,120841,Kotak Bluechip
2022-02-12,152.3886,120841,Kotak Bluechip
2022-01-12,151.3128,120841,Kotak Bluechip
2022-11-11,146.303,120841,Kotak Bluechip
2022-10-11,146.8062,120841,Kotak Bluechip
2022-09-11,147.5742,120841,Kotak Bluechip
2022-07-11,146.1047,120841,Kotak Bluechip
2022-04-11,145.65,120841,Kotak Bluechip
2022-03-11,145.4311,120841,Kotak Bluechip
2022-02-11,144.3572,120841,Kotak Bluechip
2022-01-11,144.4554,120841,Kotak Bluechip
2022-12-10,140.5843,120841,Kotak Bluechip
2022-11-10,139.2999,120841,Kotak Bluechip
2022-10-10,142.0986,120841,Kotak Bluechip
2022-07-10,142.9606,120841,Kotak Bluechip
2022-06-10,142.8724,120841,Kotak Bluechip
2022-04-10,141.5815,120841,Kotak Bluechip
2022-03-10,137.917,120841,Kotak Bluechip
2022-12-09,146.6505,120841,Kotak Bluechip
2022-09-09,145.2952,120841,Kotak Bluechip
2022-08-09,144.5818,120841,Kotak Bluechip
2022-07-09,143.2948,120841,Kotak Bluechip
2022-06-09,142.6098,120841,Kotak Bluechip
2022-05-09,142.5414,120841,Kotak Bluechip
2022-02-09,141.5479,120841,Kotak Bluechip
2022-01-09,140.3487,120841,Kotak Bluechip
2022-12-08,134.4421,120841,Kotak Bluechip
2022-11-08,134.6731,120841,Kotak Bluechip
2022-10-08,133.684,120841,Kotak Bluechip
2022-08-08,134.0048,120841,Kotak Bluechip
2022-05-08,133.3098,120841,Kotak Bluechip
2022-04-08,132.7787,120841,Kotak Bluechip
2022-03-08,133.9674,120841,Kotak Bluechip
2022-02-08,134.5169,120841,Kotak Bluechip
2022-01-08,134.3873,120841,Kotak Bluechip
2022-12-07,126.1713,120841,Kotak Bluechip
2022-11-07,126.5195,120841,Kotak Bluechip
2022-08-07,125.3723,120841,Kotak Bluechip
2022-07-07,125.0387,120841,Kotak Bluechip
2022-06-07,123.1503,120841,Kotak Bluechip
2022-05-07,121.5446,120841,Kotak Bluechip
2022-04-07,121.6048,120841,Kotak Bluechip
2022-01-07,120.3586,120841,Kotak Bluechip
2022-10-06,125.7057,120841,Kotak Bluechip
2022-09-06,126.4198,120841,Kotak Bluechip
2022-08-06,125.6039,120841,Kotak Bluechip
2022-07-06,126.1756,120841,Kotak Bluechip
2022-06-06,126.8011,120841,Kotak Bluechip
2022-03-06,127.1436,120841,Kotak Bluechip
2022-02-06,128.9305,120841,Kotak Bluechip
2022-01-06,127.7555,120841,Kotak Bluechip
2022-12-05,120.1196,120841,Kotak Bluechip
2022-11-05,122.6652,120841,Kotak Bluechip
2022-10-05,124.5986,120841,Kotak Bluechip
2022-09-05,127.1131,120841,Kotak Bluechip
2022-06-05,129.5722,120841,Kotak Bluechip
2022-05-05,130.9687,120841,Kotak Bluechip
2022-04-05,130.5776,120841,Kotak Bluechip
2022-02-05,135.1252,120841,Kotak Bluechip
2022-12-04,140.066,120841,Kotak Bluechip
2022-11-04,141.742,120841,Kotak Bluechip
2022-08-04,141.3035,120841,Kotak Bluechip
2022-07-04,138.7343,120841,Kotak Bluechip
2022-06-04,139.2868,120841,Kotak Bluechip
2022-05-04,138.396,120841,Kotak Bluechip
2022-04-04,138.1757,120841,Kotak Bluechip
2022-01-04,137.1696,120841,Kotak Bluechip
2022-11-03,122.6214,120841,Kotak Bluechip
2022-10-03,122.1145,120841,Kotak Bluechip
2022-09-03,121.8261,120841,Kotak Bluechip
2022-08-03,118.3143,120841,Kotak Bluechip
2022-07-03,116.5848,120841,Kotak Bluechip
2022-04-03,118.5841,120841,Kotak Bluechip
2022-03-03,121.306,120841,Kotak Bluechip
2022-02-03,120.9498,120841,Kotak Bluechip
2022-11-02,128.1104,120841,Kotak Bluechip
2022-10-02,130.321,120841,Kotak Bluechip
2022-09-02,129.718,120841,Kotak Bluechip
2022-08-02,128.2557,120841,Kotak Bluechip
2022-07-02,129.3986,120841,Kotak Bluechip
2022-04-02,130.6492,120841,Kotak Bluechip
2022-03-02,131.6462,120841,Kotak Bluechip
2022-02-02,132.0523,120841,Kotak Bluechip
2022-01-02,129.7313,120841,Kotak Bluechip
2022-12-01,130.4142,120841,Kotak Bluechip
2022-11-01,128.9376,120841,Kotak Bluechip
2022-10-01,128.6834,120841,Kotak Bluechip
2022-07-01,126.9977,120841,Kotak Bluechip
2022-06-01,127.2091,120841,Kotak Bluechip
2022-05-01,127.2368,120841,Kotak Bluechip
2022-04-01,126.4906,120841,Kotak Bluechip
2022-03-01,126.5068,120841,Kotak Bluechip
2021-10-12,130.5146,120841,Kotak Bluechip
2021-09-12,128.936,120841,Kotak Bluechip
2021-08-12,127.8777,120841,Kotak Bluechip
2021-07-12,125.9046,120841,Kotak Bluechip
2021-06-12,123.5684,120841,Kotak Bluechip
2021-03-12,125.6791,120841,Kotak Bluechip
2021-02-12,126.1115,120841,Kotak Bluechip
2021-01-12,125.2689,120841,Kotak Bluechip
2021-12-11,127.8162,120841,Kotak Bluechip
2021-11-11,126.7011,120841,Kotak Bluechip
2021-10-11,128.5292,120841,Kotak Bluechip
2021-09-11,129.4627,120841,Kotak Bluechip
2021-08-11,126.5553,120841,Kotak Bluechip
2021-03-11,123.9671,120841,Kotak Bluechip
2021-02-11,124.3528,120841,Kotak Bluechip
2021-01-11,122.3731,120841,Kotak Bluechip
2021-12-10,125.3865,120841,Kotak Bluechip
2021-11-10,125.0833,120841,Kotak Bluechip
2021-08-10,124.4168,120841,Kotak Bluechip
2021-07-10,123.9085,120841,Kotak Bluechip
2021-06-10,121.0031,120841,Kotak Bluechip
2021-05-10,122.8085,120841,Kotak Bluechip
2021-04-10,121.3677,120841,Kotak Bluechip
2021-01-10,119.6067,120841,Kotak Bluechip
2021-09-09,117.5904,120841,Kotak Bluechip
2021-08-09,117.2561,120841,Kotak Bluechip
2021-07-09,117.1723,120841,Kotak Bluechip
2021-06-09,118.4129,120841,Kotak Bluechip
2021-03-09,118.3232,120841,Kotak Bluechip
2021-02-09,116.8384,120841,Kotak Bluechip
2021-01-09,115.819,120841,Kotak Bluechip
2021-12-08,113.4808,120841,Kotak Bluechip
2021-11-08,111.6255,120841,Kotak Bluechip
2021-10-08,111.3368,120841,Kotak Bluechip
2021-09-08,113.7666,120841,Kotak Bluechip
2021-06-08,115.0773,120841,Kotak Bluechip
2021-05-08,114.8914,120841,Kotak Bluechip
2021-04-08,116.3895,120841,Kotak Bluechip
2021-03-08,118.247,120841,Kotak Bluechip
2021-02-08,117.6043,120841,Kotak Bluechip
2021-12-07,112.5196,120841,Kotak Bluechip
2021-09-07,112.6712,120841,Kotak Bluechip
2021-08-07,112.4426,120841,Kotak Bluechip
2021-07-07,113.5351,120841,Kotak Bluechip
2021-06-07,112.8844,120841,Kotak Bluechip
2021-05-07,112.5249,120841,Kotak Bluechip
2021-02-07,111.4249,120841,Kotak Bluechip
2021-01-07,110.3494,120841,Kotak Bluechip
2021-11-06,108.2812,120841,Kotak Bluechip
2021-10-06,107.8207,120841,Kotak Bluechip
2021-09-06,106.6064,120841,Kotak Bluechip
2021-08-06,107.8485,120841,Kotak Bluechip
2021-07-06,107.8234,120841,Kotak Bluechip
2021-04-06,106.6658,120841,Kotak Bluechip
2021-03-06,106.1394,120841,Kotak Bluechip
2021-02-06,105.6999,120841,Kotak Bluechip
2021-01-06,104.9083,120841,Kotak Bluechip
2021-12-05,104.0749,120841,Kotak Bluechip
2021-11-05,103.9738,120841,Kotak Bluechip
2021-10-05,101.7622,120841,Kotak Bluechip
2021-07-05,99.8228,120841,Kotak Bluechip
2021-06-05,98.8142,120841,Kotak Bluechip
2021-05-05,98.0632,120841,Kotak Bluechip
2021-04-05,96.3119,120841,Kotak Bluechip
2021-03-05,96.3213,120841,Kotak Bluechip
2021-12-04,91.0016,120841,Kotak Bluechip
2021-09-04,95.195,120841,Kotak Bluechip
2021-08-04,93.6119,120841,Kotak Bluechip
2021-07-04,92.4212,120841,Kotak Bluechip
2021-06-04,91.8145,120841,Kotak Bluechip
2021-05-04,90.8865,120841,Kotak Bluechip
2021-01-04,90.4644,120841,Kotak Bluechip
2021-12-03,87.2898,120841,Kotak Bluechip
2021-10-03,87.4713,120841,Kotak Bluechip
2021-09-03,87.5484,120841,Kotak Bluechip
2021-08-03,87.5496,120841,Kotak Bluechip
2021-05-03,86.7431,120841,Kotak Bluechip
2021-04-03,88.2736,120841,Kotak Bluechip
2021-03-03,87.3625,120841,Kotak Bluechip
2021-02-03,86.9881,120841,Kotak Bluechip
2021-01-03,85.2498,120841,Kotak Bluechip
2021-12-02,83.2503,120841,Kotak Bluechip
2021-11-02,83.362,120841,Kotak Bluechip
2021-10-02,83.4387,120841,Kotak Bluechip
2021-09-02,83.4124,120841,Kotak Bluechip
2021-08-02,83.0765,120841,Kotak Bluechip
2021-05-02,82.0774,120841,Kotak Bluechip
2021-04-02,82.3549,120841,Kotak Bluechip
2021-03-02,82.0092,120841,Kotak Bluechip
2021-02-02,80.7035,120841,Kotak Bluechip
2021-01-02,80.247,120841,Kotak Bluechip
2021-12-01,85.5099,120841,Kotak Bluechip
2021-11-01,85.8252,120841,Kotak Bluechip
2021-08-01,85.6288,120841,Kotak Bluechip
2021-07-01,83.8689,120841,Kotak Bluechip
2021-06-01,84.3043,120841,Kotak Bluechip
2021-05-01,84.2546,120841,Kotak Bluechip
2021-04-01,83.323,120841,Kotak Bluechip
2021-01-01,82.3932,120841,Kotak Bluechip
2020-11-12,77.5891,120841,Kotak Bluechip
2020-10-12,77.427,120841,Kotak Bluechip
2020-09-12,77.5729,120841,Kotak Bluechip
2020-08-12,77.2836,120841,Kotak Bluechip
2020-07-12,77.8069,120841,Kotak Bluechip
2020-04-12,76.5668,120841,Kotak Bluechip
2020-03-12,75.7648,120841,Kotak Bluechip
2020-02-12,75.2548,120841,Kotak Bluechip
2020-01-12,74.4241,120841,Kotak Bluechip
2020-12-11,68.6813,120841,Kotak Bluechip
2020-11-11,68.1997,120841,Kotak Bluechip
2020-10-11,68.1961,120841,Kotak Bluechip
2020-09-11,68.7861,120841,Kotak Bluechip
2020-06-11,68.6093,120841,Kotak Bluechip
2020-05-11,68.4809,120841,Kotak Bluechip
2020-04-11,66.9865,120841,Kotak Bluechip
2020-03-11,66.3515,120841,Kotak Bluechip
2020-02-11,66.0187,120841,Kotak Bluechip
2020-12-10,65.9921,120841,Kotak Bluechip
2020-09-10,66.21,120841,Kotak Bluechip
2020-08-10,66.806,120841,Kotak Bluechip
2020-07-10,66.6421,120841,Kotak Bluechip
2020-06-10,66.9087,120841,Kotak Bluechip
2020-05-10,66.4188,120841,Kotak Bluechip
2020-01-10,65.7441,120841,Kotak Bluechip
2020-11-09,63.7702,120841,Kotak Bluechip
2020-10-09,63.4366,120841,Kotak Bluechip
2020-09-09,62.2926,120841,Kotak Bluechip
2020-08-09,62.5035,120841,Kotak Bluechip
2020-07-09,63.1689,120841,Kotak Bluechip
2020-04-09,63.092,120841,Kotak Bluechip
2020-03-09,64.2449,120841,Kotak Bluechip
2020-02-09,64.0911,120841,Kotak Bluechip
2020-01-09,63.1221,120841,Kotak Bluechip
2020-12-08,62.7556,120841,Kotak Bluechip
2020-11-08,62.9986,120841,Kotak Bluechip
2020-10-08,63.6204,120841,Kotak Bluechip
2020-07-08,62.6111,120841,Kotak Bluechip
2020-06-08,62.1361,120841,Kotak Bluechip
2020-05-08,61.3384,120841,Kotak Bluechip
2020-04-08,61.2955,120841,Kotak Bluechip
2020-03-08,61.0398,120841,Kotak Bluechip
2020-10-07,58.2981,120841,Kotak Bluechip
2020-09-07,58.298,120841,Kotak Bluechip
2020-08-07,58.0663,120841,Kotak Bluechip
2020-07-07,57.935,120841,Kotak Bluechip
2020-06-07,58.113,120841,Kotak Bluechip
2020-03-07,57.1696,120841,Kotak Bluechip
2020-02-07,56.5285,120841,Kotak Bluechip
2020-01-07,56.3051,120841,Kotak Bluechip
2020-12-06,54.6559,120841,Kotak Bluechip
2020-11-06,54.4155,120841,Kotak Bluechip
2020-10-06,54.8485,120841,Kotak Bluechip
2020-09-06,54.6084,120841,Kotak Bluechip
2020-08-06,55.1066,120841,Kotak Bluechip
2020-05-06,55.0839,120841,Kotak Bluechip
2020-04-06,54.1289,120841,Kotak Bluechip
2020-03-06,54.1472,120841,Kotak Bluechip
2020-02-06,54.0996,120841,Kotak Bluechip
2020-01-06,53.8411,120841,Kotak Bluechip
2020-12-05,51.5599,120841,Kotak Bluechip
2020-11-05,51.8446,120841,Kotak Bluechip
2020-08-05,51.8829,120841,Kotak Bluechip
2020-07-05,52.0884,120841,Kotak Bluechip
2020-06-05,52.105,120841,Kotak Bluechip
2020-05-05,51.7331,120841,Kotak Bluechip
2020-04-05,51.7864,120841,Kotak Bluechip
2020-09-04,49.7311,120841,Kotak Bluechip
2020-08-04,48.5326,120841,Kotak Bluechip
2020-07-04,46.715,120841,Kotak Bluechip
2020-03-04,43.6407,120841,Kotak Bluechip
2020-01-04,43.7147,120841,Kotak Bluechip
2020-12-03,49.2353,120841,Kotak Bluechip
2020-11-03,53.3443,120841,Kotak Bluechip
2020-09-03,53.6295,120841,Kotak Bluechip
2020-06-03,56.1637,120841,Kotak Bluechip
2020-05-03,57.1614,120841,Kotak Bluechip
2020-04-03,56.517,120841,Kotak Bluechip
2020-03-03,57.0181,120841,Kotak Bluechip
2020-02-03,55.9281,120841,Kotak Bluechip
2020-12-02,60.1219,120841,Kotak Bluechip
2020-11-02,60.0588,120841,Kotak Bluechip
2020-10-02,59.5773,120841,Kotak Bluechip
2020-07-02,59.6584,120841,Kotak Bluechip
2020-06-02,59.0951,120841,Kotak Bluechip
2020-05-02,59.1907,120841,Kotak Bluechip
2020-04-02,58.5763,120841,Kotak Bluechip
2020-03-02,58.0425,120841,Kotak Bluechip
2020-10-01,57.0136,120841,Kotak Bluechip
2020-09-01,57.0619,120841,Kotak Bluechip
2020-08-01,56.1255,120841,Kotak Bluechip
2020-07-01,56.2173,120841,Kotak Bluechip
2020-06-01,55.6976,120841,Kotak Bluechip
2020-03-01,56.778,120841,Kotak Bluechip
2020-02-01,56.9688,120841,Kotak Bluechip
2020-01-01,56.4189,120841,Kotak Bluechip
